Prospect_ID,Lead_Origin,Lead_Source,Do_Not_Email,TotalVisits,Total_Time_Spent_on_Website,Page_Views_Per_Visit,Last_Activity,Specialization,How_did_you_hear_about_us,occupation,Newspaper,City,Activity_Score,Profile_Score,downloaded_brochure,Converted
e520386a-d1d6-460e-8334-443e70aaa74c,Lead Add Form,Welingak Website,No,0,0.0,0.0,SMS Sent,Select,Select,Unemployed,No,Select,0,0,No,Yes
1539832c-c421-4a93-aa90-9f471c2852f9,Lead Add Form,Reference,No,0,0.0,0.0,Form Submitted on Website,Human Resource Management,Select,Unemployed,No,Mumbai,14,19,Yes,Yes
b5629aad-7290-4082-b31c-8affff6fbfcb,Landing Page Submission,Direct Traffic,No,2,1585.0,2.0,SMS Sent,Operations Management,Select,Working Professional,No,Other Cities of Maharashtra,0,0,Yes,Yes
91efb141-dd2b-4ea1-a4c4-1d5d4e971c12,Landing Page Submission,Direct Traffic,No,3,127.0,3.0,Email Opened,Human Resource Management,Unknown,Unknown,No,Mumbai,0,0,Yes,No
26a4a85f-4719-4fde-8cce-eeb46d3598d2,API,Google,No,2,252.0,2.0,Email Opened,Select,Select,Unemployed,No,Select,0,0,No,Yes
00976672-4554-4b7c-91a8-c3588f78c8c9,Lead Add Form,Welingak Website,No,0,0.0,0.0,SMS Sent,Select,Select,Unemployed,No,Select,0,0,No,Yes
a5054742-e4b7-4f10-b5a5-efe3ce6a28da,Landing Page Submission,Google,No,4,905.0,4.0,SMS Sent,IT Projects Management,Select,Unemployed,No,Mumbai,0,0,Yes,Yes
15defda3-bf7e-4543-b7e4-da02cb812d3f,API,Google,No,8,88.0,8.0,SMS Sent,Select,Select,Unemployed,No,Select,0,0,No,Yes
0a7c8fe3-e8e8-4886-9189-e29a00ee957d,Landing Page Submission,Direct Traffic,No,3,112.0,3.0,SMS Sent,Finance Management,Select,Unemployed,No,Mumbai,0,0,Yes,Yes
70d2b284-1383-4bf8-b35a-8e9847966234,Landing Page Submission,Google,No,5,220.0,5.0,Email Opened,Finance Management,Online Search,Unemployed,No,Mumbai,0,0,No,No
54170a0f-0470-4612-b284-3ea12d3a9ea0,API,Google,No,6,310.0,3.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,0,0,No,No
cd395003-8649-402e-98e0-d49d94e29417,Landing Page Submission,Direct Traffic,No,19,312.0,2.38,SMS Sent,Finance Management,Select,Unemployed,No,Mumbai,0,0,Yes,Yes
2044b500-39ac-4042-9f52-f8c3fdc6cd54,Landing Page Submission,Organic Search,No,5,1035.0,2.5,Email Opened,Supply Chain Management,Select,Unemployed,No,Other Cities,0,0,Yes,No
01f5462b-b71d-4432-b4db-d903a8c8bf49,Landing Page Submission,Organic Search,No,8,914.0,2.67,Email Opened,Travel and Tourism,Select,Unemployed,No,Other Cities,0,0,Yes,Yes
bf1461ac-dc41-48ac-80dd-ede76469ce35,Landing Page Submission,Google,No,9,278.0,9.0,Email Opened,Marketing Management,Online Search,Unknown,No,Other Cities of Maharashtra,0,0,No,No
ccf754ec-c88f-40c3-94fd-118f5a8018b7,API,Olark Chat,No,0,0.0,0.0,Email Opened,Select,Select,Unemployed,No,Select,0,0,No,Yes
853da7f0-311e-4bd3-adc0-ea75e006b24a,API,Olark Chat,No,0,0.0,0.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,0,0,No,No
4ab34dcb-f223-406f-8faf-ae27d9f58fce,API,Organic Search,No,3,399.0,3.0,SMS Sent,Select,Select,Unemployed,No,Select,0,0,No,No
eaeabdda-3c0c-4d13-8757-5aff8b4f955c,Lead Add Form,Welingak Website,No,0,0.0,0.0,SMS Sent,Select,Select,Unemployed,No,Select,0,0,No,Yes
1bd38d7b-e4d9-4395-90fd-2ddc85ce575f,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,0,0,No,No
3055e748-e31f-4e65-b02d-987b74bb6b38,Landing Page Submission,Google,No,8,159.0,2.67,Page Visited on Website,Media and Advertising,Multiple Sources,Unknown,No,Mumbai,0,0,No,No
e8c2aee4-27bc-4a89-b8ab-bff7eb13ce7a,Landing Page Submission,Direct Traffic,No,3,457.0,3.0,SMS Sent,Media and Advertising,Select,Unemployed,No,Mumbai,0,0,No,No
477753b6-b2a5-4a99-96ee-3ada21bd947c,Landing Page Submission,Direct Traffic,No,2,82.0,2.0,Email Opened,Hospitality Management,Select,Unemployed,No,Other Cities,0,0,Yes,No
c2cf7eb4-445b-4ad6-9bb7-671bebdb6f85,Landing Page Submission,Google,No,12,48.0,3.0,Page Visited on Website,Business Administration,Select,Unemployed,No,Mumbai,0,0,Yes,No
1b4c5ad9-bfa2-41be-99cc-341f8161c626,API,Olark Chat,No,0,0.0,0.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,0,0,No,No
007c3194-d60e-4a31-a00e-98f93c94bda3,Lead Add Form,Reference,No,0,0.0,0.0,Email Opened,Human Resource Management,Select,Housewife,No,Mumbai,0,0,No,Yes
273e7b3e-3631-4dd0-a1f8-73c70e2f5224,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,0,0,No,No
cb35ff11-0705-4419-bbcb-1bcadd2bf0ec,Landing Page Submission,Google,No,3,990.0,3.0,Email Opened,Healthcare Management,Word Of Mouth,Unemployed,No,Mumbai,0,0,No,No
6240a55c-3203-4bb8-8a2c-de2f82eabf9e,Landing Page Submission,Google,No,9,87.0,4.5,SMS Sent,Finance Management,Online Search,Unemployed,No,Mumbai,0,0,No,Yes
73ca7445-6fdd-4ce6-970e-2cdf8fc482b5,API,Olark Chat,No,0,0.0,0.0,Email Opened,Select,Select,Unemployed,No,Select,0,0,No,No
9ce1d04b-78ee-4b92-9799-b79bf64d1d87,Landing Page Submission,Direct Traffic,No,7,1402.0,7.0,SMS Sent,Retail Management,Select,Unemployed,No,Other Cities,0,0,No,No
3b03e203-4783-437d-836c-a9f2c3a5564b,Landing Page Submission,Google,No,3,165.0,3.0,Email Opened,Finance Management,Online Search,Unemployed,No,Mumbai,0,0,No,No
c632a2e7-d914-4e3c-a65b-66607c8610fb,Lead Add Form,Welingak Website,No,0,0.0,0.0,SMS Sent,Human Resource Management,Select,Unemployed,No,Select,0,0,No,Yes
dd855f71-66ac-4437-92c0-936bd38e15ed,Landing Page Submission,Direct Traffic,No,4,1237.0,2.0,SMS Sent,Operations Management,Select,Working Professional,No,Other Cities of Maharashtra,0,0,Yes,Yes
d28def7a-f3be-47e4-a1f0-9be0dcd642e0,Landing Page Submission,Direct Traffic,No,1,45.0,1.0,Converted to Lead,Human Resource Management,Select,Unemployed,No,Other Metro Cities,0,0,Yes,No
ae6e6859-c8a9-4b3e-8172-a92a89147740,API,Olark Chat,No,0,0.0,0.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,0,0,No,No
bbd0e74b-6535-42eb-856e-30e86418289f,Landing Page Submission,Organic Search,No,5,345.0,2.5,Email Opened,Marketing Management,Select,Unemployed,No,Other Cities of Maharashtra,0,0,Yes,No
65462720-cbf8-4d9d-b60f-98d98e6c076c,API,Organic Search,No,4,16.0,4.0,Email Link Clicked,Select,Select,Unemployed,No,Select,0,0,No,No
06fa16e6-c22b-4ec3-b485-ba72f87f6636,Landing Page Submission,Google,No,6,246.0,3.0,Page Visited on Website,Human Resource Management,Online Search,Unemployed,No,Mumbai,0,0,No,No
d16668f2-c593-4d76-8765-7e1d6ec4a5f4,API,Olark Chat,No,0,0.0,0.0,SMS Sent,Unknown,Unknown,Unknown,No,Unknown,0,0,No,No
777a1ffb-c73d-4a8b-8d85-7444ccee0c4c,API,Olark Chat,No,0,0.0,0.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,0,0,No,No
ae211bc8-d2de-4c9a-8365-bc3f4741b0e8,Landing Page Submission,Organic Search,Yes,3,225.0,3.0,SMS Sent,Finance Management,Unknown,Unknown,No,Mumbai,0,0,Yes,No
eea48a47-bb1b-48a0-9cc9-2e6df5f097b4,Landing Page Submission,Google,No,3,1590.0,3.0,SMS Sent,IT Projects Management,Online Search,Unemployed,No,Other Cities of Maharashtra,0,0,No,Yes
c3419a44-4668-484d-ada5-f4e6e76ce73e,Landing Page Submission,Direct Traffic,No,4,154.0,4.0,Page Visited on Website,Finance Management,Select,Unemployed,No,Thane & Outskirts,0,0,No,No
1ef87682-9d1d-49ed-9696-584b0de63d3a,Landing Page Submission,Google,No,5,1436.0,2.5,Email Opened,Human Resource Management,Student of SomeSchool,Unemployed,No,Other Metro Cities,0,0,No,Yes
b4e73bb8-6476-4c56-a21e-e8a10b101e34,Landing Page Submission,Google,No,2,312.0,2.0,Email Opened,Marketing Management,Online Search,Unemployed,No,Mumbai,0,0,No,No
745b47e7-2cef-427e-b86e-28386b0fda1c,Landing Page Submission,Direct Traffic,No,5,106.0,5.0,Email Opened,Business Administration,Select,Unemployed,No,Mumbai,0,0,No,No
a3cf04aa-0d55-4101-8599-077349abffb1,Landing Page Submission,Direct Traffic,Yes,8,170.0,4.0,Email Bounced,Human Resource Management,Select,Unemployed,No,Mumbai,0,0,Yes,No
b039be5f-a202-416e-9141-65547346e322,Lead Add Form,Welingak Website,No,0,0.0,0.0,Email Link Clicked,Select,Select,Unemployed,No,Select,0,0,No,Yes
cb7c271c-45c6-4fdd-a5a7-961842bb2011,Landing Page Submission,Google,No,4,709.0,4.0,Page Visited on Website,Hospitality Management,Social Media,Unemployed,No,Mumbai,0,0,No,Yes
c2c5cac2-91c3-453b-b501-bd632d0cddc5,API,Google,No,3,260.0,1.5,Olark Chat Conversation,Marketing Management,Select,Unemployed,No,Select,0,0,No,No
3b988ade-2c5c-485c-9811-b9230885d832,Landing Page Submission,Google,No,4,1708.0,4.0,Email Opened,Business Administration,Multiple Sources,Unemployed,No,Thane & Outskirts,0,0,No,No
52db95cb-5f23-4b60-9f2b-d442afdef9b6,Landing Page Submission,Direct Traffic,No,3,12.0,3.0,Email Link Clicked,Finance Management,Word Of Mouth,Unknown,No,Mumbai,0,0,No,No
df7d4fa3-1993-49d8-a756-a7b12309c572,API,Google,No,4,609.0,2.0,Page Visited on Website,Select,Select,Unemployed,No,Select,0,0,No,No
dbe29da9-f2d2-4830-8cc7-2f7cdbf3f8ec,Landing Page Submission,Direct Traffic,No,4,148.0,4.0,Email Opened,Marketing Management,Select,Unemployed,No,Mumbai,0,0,Yes,No
b369430b-7497-499b-a7d9-e3ff35f004e1,Landing Page Submission,Direct Traffic,Yes,2,271.0,2.0,Email Bounced,Operations Management,Other,Unemployed,No,Other Cities,0,0,No,No
c3afbfe6-49e5-4137-8805-b2b140820534,Landing Page Submission,Direct Traffic,No,3,89.0,3.0,Email Opened,Operations Management,Select,Unemployed,No,Other Metro Cities,0,0,Yes,Yes
f5550cfb-16a4-4471-bb90-8abbe802cf27,Lead Add Form,Reference,No,0,0.0,0.0,SMS Sent,Finance Management,Select,Unemployed,No,Other Cities,0,0,No,Yes
dd2cfe06-cb7e-4621-a7f6-87355c721e33,API,Olark Chat,No,0,0.0,0.0,Email Opened,Select,Select,Unemployed,No,Mumbai,0,0,No,Yes
26d189c5-faa3-4a03-963f-6c0acaa40c07,Landing Page Submission,Direct Traffic,No,2,1680.0,2.0,SMS Sent,Human Resource Management,Online Search,Unemployed,No,Mumbai,0,0,No,Yes
9668345a-4191-4268-9620-1dfe75afa43f,API,Olark Chat,No,0,0.0,0.0,Email Opened,Select,Select,Unemployed,No,Mumbai,0,0,No,Yes
91e009a0-d978-4b68-8ab6-10cb418e12d1,Landing Page Submission,Google,Yes,6,347.0,6.0,SMS Sent,Human Resource Management,Other,Unemployed,No,Mumbai,0,0,No,No
7a6f50a1-efc4-48fd-a591-074998d403c5,Landing Page Submission,Google,No,8,1620.0,4.0,Email Opened,"Banking, Investment And Insurance",Multiple Sources,Unemployed,No,Thane & Outskirts,0,0,No,Yes
4d8abdc1-428b-48dd-bdd1-23674817f6aa,Landing Page Submission,Organic Search,No,7,845.0,7.0,Email Link Clicked,Marketing Management,Online Search,Unemployed,No,Thane & Outskirts,15,19,No,Yes
d54c7fe5-7a77-4766-806b-098b3dd6bedc,Landing Page Submission,Direct Traffic,No,2,267.0,2.0,SMS Sent,E-COMMERCE,Unknown,Unknown,No,Mumbai,0,0,Yes,Yes
f5b84839-171d-4ecf-b13b-2250f86ee05d,API,Direct Traffic,No,4,1054.0,1.33,Email Opened,Select,Select,Unemployed,No,Select,0,0,No,Yes
bec7f3ab-1bfc-4be6-8ff8-2bd43ef73b1e,Landing Page Submission,Direct Traffic,No,1,206.0,1.0,Converted to Lead,Finance Management,Unknown,Unknown,No,Mumbai,0,0,Yes,No
7e1bc8e7-5895-4e34-a08d-f29e64f3af87,Landing Page Submission,Direct Traffic,No,3,1101.0,3.0,SMS Sent,Business Administration,Select,Unemployed,No,Mumbai,0,0,Yes,Yes
42bf793a-271d-4f84-aac2-107063c3b1cc,Landing Page Submission,Google,No,2,1507.0,2.0,SMS Sent,Supply Chain Management,Student of SomeSchool,Unemployed,No,Thane & Outskirts,0,0,No,Yes
8fd5efc9-c41f-4b8a-8fde-e4e4fb5bcbea,API,Olark Chat,No,0,0.0,0.0,SMS Sent,Select,Select,Unemployed,No,Select,0,0,No,No
433c2bfa-31b5-4b54-8aec-ca6777a9d35a,Landing Page Submission,Direct Traffic,No,4,84.0,4.0,SMS Sent,International Business,Unknown,Unknown,No,Mumbai,0,0,Yes,No
34128a89-3ee9-4852-b782-711e42a30cff,Landing Page Submission,Direct Traffic,No,4,21.0,4.0,SMS Sent,E-COMMERCE,Student of SomeSchool,Unemployed,No,Mumbai,0,0,No,No
9d92de15-a159-48f8-873d-03cc031d48d0,Landing Page Submission,Direct Traffic,Yes,3,154.0,3.0,Page Visited on Website,Travel and Tourism,Unknown,Unknown,No,Mumbai,0,0,No,No
620e6842-16c2-4e02-9580-eeca4c8de161,Landing Page Submission,Organic Search,No,8,387.0,8.0,SMS Sent,Business Administration,Select,Unemployed,No,Mumbai,0,0,Yes,Yes
dd4e642f-1726-4039-a2b1-b20265657151,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Select,Select,Unemployed,No,Select,0,0,No,No
9bce5fbc-8d57-4dc9-8f82-fd11d94d9969,Landing Page Submission,Direct Traffic,No,2,1380.0,2.0,SMS Sent,Marketing Management,Multiple Sources,Unknown,No,Other Cities,0,0,No,Yes
4d11c3fd-c80e-4350-9851-7fc278cbf22c,Landing Page Submission,Direct Traffic,No,8,96.0,8.0,SMS Sent,"Banking, Investment And Insurance",Select,Unemployed,No,Mumbai,0,0,Yes,No
21fe1fef-fab4-4c63-8336-2b082b81617b,Landing Page Submission,Google,No,5,286.0,5.0,SMS Sent,Human Resource Management,Word Of Mouth,Unemployed,No,Thane & Outskirts,0,0,No,No
3bc5ca2b-be6c-460c-9715-4ce1ea0fedf0,Landing Page Submission,Direct Traffic,No,5,1880.0,5.0,Email Opened,Business Administration,Select,Unemployed,No,Mumbai,0,0,Yes,Yes
0c10f0f2-f0a0-4308-9aed-0a710108a812,API,Olark Chat,Yes,0,0.0,0.0,Email Bounced,Select,Select,Unemployed,No,Select,0,0,No,No
8049c02b-8176-4215-89d8-df56f6d5377a,Landing Page Submission,Direct Traffic,Yes,8,77.0,8.0,SMS Sent,E-COMMERCE,Select,Unemployed,No,Mumbai,0,0,Yes,No
5bc481ff-f351-4adf-ae90-46df452f8adf,Landing Page Submission,Google,No,2,416.0,2.0,Email Opened,Human Resource Management,Other,Unknown,No,Other Metro Cities,0,0,No,No
9c60abd3-ea5f-4c40-9786-381bd3afb583,Landing Page Submission,Direct Traffic,No,10,568.0,5.0,SMS Sent,Marketing Management,Select,Unemployed,No,Mumbai,0,0,Yes,Yes
6ca78725-18ab-428f-9c74-b7b3f5bc5807,API,Organic Search,No,4,1082.0,4.0,Page Visited on Website,Select,Select,Unemployed,No,Other Cities,0,0,No,Yes
810e3543-20d8-4b8b-bb70-9a739a743595,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,0,0,No,No
ccb26fef-d98f-48b1-ab37-a808dd812b1b,Landing Page Submission,Direct Traffic,Yes,4,426.0,4.0,Page Visited on Website,Finance Management,Select,Unemployed,No,Mumbai,0,0,Yes,No
87570166-8897-4896-8f93-86e7a5feaa66,Landing Page Submission,Direct Traffic,No,4,30.0,2.0,Email Opened,"Banking, Investment And Insurance",Online Search,Unemployed,No,Thane & Outskirts,0,0,No,Yes
e5a71968-e946-4fed-ad39-600df65867a0,Landing Page Submission,Direct Traffic,No,7,32.0,7.0,Email Opened,Hospitality Management,Select,Student,No,Mumbai,0,0,Yes,No
c758c975-5aef-4c8e-99e3-1f7235dc0a09,Landing Page Submission,Direct Traffic,Yes,1,431.0,1.0,Email Bounced,Finance Management,Unknown,Unknown,No,Mumbai,0,0,Yes,No
e892b185-9963-4f0a-a3d6-3b99c975ed99,Landing Page Submission,Google,No,4,1276.0,4.0,SMS Sent,Hospitality Management,Online Search,Unemployed,No,Mumbai,0,0,No,No
d7ba4510-757a-484f-ab63-8cb5945d9157,Landing Page Submission,Direct Traffic,No,4,980.0,2.0,Page Visited on Website,Marketing Management,Select,Unemployed,No,Mumbai,0,0,Yes,Yes
1a04f5dc-2ba1-4c4e-aa89-c32429eaf2ca,Landing Page Submission,Direct Traffic,No,4,1886.0,2.0,Email Opened,Operations Management,Unknown,Unknown,No,Thane & Outskirts,0,0,Yes,Yes
c2df0f0f-a4cc-4133-9059-cf133e5b8888,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Select,Select,Unemployed,No,Select,0,0,No,No
ef81be3d-5b4f-4de3-abf1-5d98cf4354ea,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,0,0,No,No
1b823b32-666f-40c6-857f-39928aae85c9,Landing Page Submission,Google,No,9,185.0,3.0,Email Opened,Operations Management,Online Search,Unemployed,No,Thane & Outskirts,0,0,No,Yes
ec3c13cf-86b8-4b29-a8f4-4418c581e4f0,API,Google,No,2,1220.0,2.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,0,0,No,No
223cd909-e4d7-4ede-bf39-f3f624286ab2,Lead Add Form,Reference,No,0,0.0,0.0,SMS Sent,Operations Management,Select,Working Professional,No,Select,0,0,No,Yes
5e026ee7-1eb5-4836-b1d0-62069659751b,Lead Add Form,Reference,No,0,0.0,0.0,SMS Sent,Finance Management,Select,Working Professional,No,Select,0,0,No,Yes
eec1c494-6329-4b35-ab26-9fef63bf2b12,Lead Add Form,Reference,No,0,0.0,0.0,SMS Sent,Marketing Management,Select,Working Professional,No,Select,0,0,No,Yes
a239e59d-575a-4609-a892-796f908a8ff5,API,Olark Chat,No,0,0.0,0.0,Email Opened,Select,Select,Unemployed,No,Select,0,0,No,Yes
5ca37d52-ad07-4658-8313-75afd90f31f3,Lead Add Form,Reference,No,0,0.0,0.0,SMS Sent,Operations Management,Select,Working Professional,No,Select,0,0,No,Yes
74a7a568-2719-4e18-8c38-7827366eb107,Lead Add Form,Reference,No,0,0.0,0.0,SMS Sent,IT Projects Management,Select,Working Professional,No,Select,0,0,No,Yes
ff2cfacf-bf20-4c2b-aa23-12d5f9f090fb,Lead Add Form,Reference,No,0,0.0,0.0,SMS Sent,Operations Management,Select,Working Professional,No,Select,15,19,No,Yes
0c33ac36-194b-428c-88c8-b20674a9c4c7,Lead Add Form,Reference,No,0,0.0,0.0,Email Opened,Human Resource Management,Select,Working Professional,No,Select,0,0,No,No
ab5bca4b-4a68-4b54-ab2f-6eb62d0a9837,Lead Add Form,Reference,No,0,0.0,0.0,Email Link Clicked,Finance Management,Select,Working Professional,No,Select,0,0,No,Yes
d055d10a-190a-4b29-ad5f-c06209ce1e3a,API,Olark Chat,No,0,0.0,0.0,SMS Sent,Select,Select,Unemployed,No,Select,0,0,No,Yes
5aed81df-0500-4003-b901-51ad6d790bfb,Lead Add Form,Reference,No,0,0.0,0.0,SMS Sent,"Banking, Investment And Insurance",Select,Working Professional,No,Select,0,0,No,Yes
508b7260-b5cd-4c55-968b-3532a461c539,Lead Add Form,Reference,No,0,0.0,0.0,SMS Sent,Human Resource Management,Select,Working Professional,No,Select,0,0,No,Yes
8e12ae0b-bbb2-4317-9bc0-9750913227ef,API,Olark Chat,No,0,0.0,0.0,Olark Chat Conversation,Finance Management,Select,Unemployed,No,Select,0,0,No,No
c2094c66-5ff2-4859-88a2-3250ccb966a5,Lead Add Form,Reference,No,0,0.0,0.0,SMS Sent,Business Administration,Select,Working Professional,No,Select,0,0,No,Yes
8f5ccd3c-c729-4f3a-a4a6-71c936092969,API,Google,No,2,1217.0,1.0,Olark Chat Conversation,Select,Select,Unemployed,No,Select,0,0,No,No
bb83f4ad-646f-49e8-bd8a-75a7cce69e49,Lead Add Form,Reference,No,0,0.0,0.0,SMS Sent,Marketing Management,Select,Working Professional,No,Select,0,0,No,Yes
ed1ba3d2-ebf8-49ff-8827-55ad8f6861f2,Landing Page Submission,Google,No,5,236.0,2.5,SMS Sent,Finance Management,Unknown,Unknown,No,Mumbai,0,0,Yes,No
6af21254-d8c1-4422-977f-487ae011cf65,Lead Add Form,Reference,No,0,0.0,0.0,SMS Sent,Finance Management,Select,Working Professional,No,Select,0,0,No,Yes
abc8f41a-98ac-4e9a-8be7-4257a62e1f05,Landing Page Submission,Direct Traffic,No,2,1486.0,2.0,SMS Sent,IT Projects Management,Select,Unemployed,No,Other Cities of Maharashtra,0,0,Yes,Yes
24eadcc2-a164-4e85-9cfd-3f4177a96faa,Landing Page Submission,Direct Traffic,No,4,12.0,2.0,Email Opened,Services Excellence,Select,Unemployed,No,Other Metro Cities,0,0,Yes,No
3b121902-1899-4506-8aac-85eb952ac17b,Lead Add Form,Reference,No,0,0.0,0.0,SMS Sent,Human Resource Management,Select,Working Professional,No,Select,0,0,No,Yes
71f5278a-2172-4baa-b087-b199baeea41b,API,Olark Chat,Yes,0,0.0,0.0,Email Bounced,Select,Select,Student,No,Select,0,0,No,No
20222cb2-a71f-469b-8269-672f358ef3de,Landing Page Submission,Organic Search,No,4,1189.0,4.0,SMS Sent,Business Administration,Select,Working Professional,No,Select,0,0,No,Yes
26427a9a-a1f5-4125-af58-cdf40522cd14,API,Google,No,2,1177.0,1.0,SMS Sent,Select,Select,Unemployed,No,Select,0,0,No,Yes
5e6fb4a7-87b1-4354-a7d7-fb4589da9e7b,API,Organic Search,No,4,918.0,2.0,Page Visited on Website,Rural and Agribusiness,Select,Working Professional,No,Select,15,12,No,Yes
04084526-2cbc-4002-ac02-146c937d579c,API,Google,No,3,18.0,1.5,Email Opened,Unknown,Unknown,Unknown,No,Unknown,13,15,No,No
b16add8b-1ef3-4389-888f-b2e160c2d0a8,Landing Page Submission,Direct Traffic,No,3,1105.0,3.0,SMS Sent,Healthcare Management,Unknown,Unknown,No,Thane & Outskirts,0,0,Yes,Yes
96a1ce4b-069e-482d-9408-6124fb4cfbf6,Landing Page Submission,Direct Traffic,No,1,260.0,1.0,Converted to Lead,Marketing Management,Select,Unemployed,No,Mumbai,0,0,Yes,No
565b4e96-015a-4f03-881f-8c32af5677dd,API,Organic Search,No,8,1651.0,8.0,SMS Sent,Select,Select,Unemployed,No,Select,0,0,No,Yes
ad21a9ad-0822-4c1e-8308-4385e88c7328,API,Olark Chat,Yes,0,0.0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,No,Unknown,0,0,No,No
94c8d396-7acd-461b-811f-6125f8355cc2,Landing Page Submission,Direct Traffic,No,4,773.0,4.0,Email Opened,Finance Management,Select,Unemployed,No,Mumbai,0,0,Yes,Yes
59399c31-58d5-464a-bb12-2873ab54305e,API,Organic Search,No,2,1198.0,1.0,SMS Sent,Select,Select,Unemployed,No,Select,0,0,No,Yes
ea93c4ba-a5a5-42ce-b128-e24b2cd74ce0,Landing Page Submission,Direct Traffic,No,2,1598.0,2.0,SMS Sent,Finance Management,Select,Working Professional,No,Thane & Outskirts,0,0,Yes,Yes
53ef2d0f-c083-4629-a434-e0693f5fdf69,Lead Add Form,Unknown,No,0,0.0,0.0,Email Opened,Select,Select,Unemployed,No,Select,0,0,No,Yes
eaec6c2d-3a08-41a1-af00-8fcd12373768,Landing Page Submission,Direct Traffic,No,2,177.0,2.0,SMS Sent,Business Administration,Unknown,Unknown,No,Mumbai,0,0,Yes,No
893a0616-8448-4471-aca1-6a8566063713,Landing Page Submission,Google,No,5,212.0,5.0,Email Opened,Operations Management,Other,Unemployed,No,Thane & Outskirts,0,0,No,No
7bf1e8d2-d7a4-4b54-b152-f14bd57f8edf,API,Google,No,2,1378.0,2.0,SMS Sent,Unknown,Unknown,Unknown,No,Unknown,0,0,No,Yes
e6acd5a9-790a-41c6-ac09-94d6a6a2d01d,Landing Page Submission,Google,No,6,425.0,6.0,Email Opened,Healthcare Management,Multiple Sources,Unemployed,No,Mumbai,0,0,No,No
0914b8b1-154c-4241-ba46-a7156ac06370,API,Organic Search,No,4,976.0,4.0,SMS Sent,Select,Select,Unemployed,No,Select,0,0,No,Yes
d41620d3-711a-41ee-9eec-beeb045070ee,API,Olark Chat,No,0,0.0,0.0,Email Opened,Select,Select,Unemployed,No,Select,0,0,No,Yes
24b101ae-1fc9-40f2-8d4b-3351bae85088,API,Google,No,2,746.0,2.0,Email Opened,Select,Select,Unemployed,No,Select,0,0,No,No
9ad8a8ad-4a7e-4fce-9b95-e5cfee4353c1,Lead Add Form,Welingak Website,No,0,0.0,0.0,SMS Sent,Select,Select,Unemployed,No,Select,0,0,No,Yes
38a3c9a8-1399-4654-be92-356d101acfb5,API,Google,No,3,1114.0,3.0,Email Opened,Unknown,Unknown,Unknown,No,Unknown,0,0,No,No
d5312a24-2330-4d26-aa99-41816f77b03a,Landing Page Submission,Google,No,6,324.0,3.0,Email Opened,"Banking, Investment And Insurance",Other,Unemployed,No,Mumbai,0,0,No,No
25157bbd-249b-4df0-9a6c-a367dcf59ee2,Landing Page Submission,Organic Search,No,5,519.0,5.0,SMS Sent,IT Projects Management,Online Search,Unemployed,No,Mumbai,0,0,No,Yes
4f931ef5-830d-4a85-a1ff-d6d3fc9f1c49,API,Google,No,3,1341.0,3.0,SMS Sent,Human Resource Management,Select,Unemployed,No,Other Cities,0,0,No,Yes
fadc347e-7ba9-4ef1-8c32-549934a82a75,Landing Page Submission,Google,No,5,1136.0,2.5,Page Visited on Website,Business Administration,Student of SomeSchool,Unemployed,No,Mumbai,0,0,No,No
0583d041-7545-4f25-9708-84502057948f,Landing Page Submission,Direct Traffic,No,3,5.0,3.0,Email Opened,"Banking, Investment And Insurance",Select,Unemployed,No,Other Cities,0,0,Yes,No
a7005c82-4010-4604-a9a2-44dad06e29fb,Landing Page Submission,Google,No,7,242.0,3.5,Page Visited on Website,Marketing Management,Online Search,Unemployed,No,Mumbai,0,0,No,Yes
5e9c84d3-9c99-4f77-a9a3-589c6982e63b,Landing Page Submission,Direct Traffic,No,3,1353.0,3.0,Email Opened,Supply Chain Management,Select,Unemployed,No,Other Metro Cities,10,16,Yes,No
ebb1eb0c-3460-4790-869d-2935592b7fb3,Landing Page Submission,Direct Traffic,No,2,682.0,2.0,Email Opened,Finance Management,Select,Unemployed,No,Other Metro Cities,0,0,Yes,No
3c3241a1-2fcf-4e63-ac2b-ec8ef4f74026,Landing Page Submission,Google,No,5,1826.0,2.5,Email Opened,Marketing Management,Student of SomeSchool,Unemployed,No,Mumbai,0,0,No,Yes
9762d644-a6b6-4048-921a-2b6294ef7940,Landing Page Submission,Direct Traffic,Yes,2,125.0,2.0,Unsubscribed,Human Resource Management,Word Of Mouth,Unemployed,No,Mumbai,0,0,No,No
